,age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,country,salary
418,34,6,243867,9,7,2,13,4,4,0,0,0,40,18,0
419,34,4,240283,6,9,4,8,1,0,1,0,0,40,18,0
420,20,3,61777,1,10,6,5,5,0,0,0,0,30,18,0
421,17,3,175024,9,7,0,1,3,0,0,2176,0,18,18,0
422,32,4,92003,0,13,6,6,2,0,1,0,0,40,18,1
423,29,3,188401,6,9,4,12,4,0,0,0,0,40,18,0
424,33,3,228528,8,6,0,7,1,0,1,0,0,35,18,0
425,25,3,133373,6,9,6,8,5,0,0,0,0,60,18,0
426,36,5,255191,14,14,0,2,4,0,0,0,1408,40,18,0
427,23,3,204653,6,9,0,1,4,0,0,0,0,72,28,0
428,63,0,222289,6,9,6,6,5,0,0,0,0,40,18,1
429,47,6,287480,14,14,6,2,5,0,0,0,0,40,18,0
430,80,8,107762,6,9,1,14,4,0,0,0,0,24,18,0
431,17,8,202521,9,7,0,14,3,0,0,0,0,40,18,0
432,40,7,204116,0,13,5,2,4,0,1,2174,0,40,18,0
433,30,3,29662,10,12,6,3,2,0,1,0,0,25,18,1
434,27,3,116358,1,10,0,7,3,3,0,0,1980,40,0,0
435,33,3,208405,14,14,6,2,5,0,0,0,0,50,18,1
436,34,6,284843,6,9,0,12,4,4,0,594,0,60,18,0
437,34,6,117018,1,10,0,11,4,0,1,0,0,40,18,0
438,23,3,81281,1,10,6,4,5,0,0,0,0,40,18,0
439,42,6,340148,1,10,6,4,2,0,1,0,0,40,18,0
440,29,3,363425,0,13,0,2,4,0,0,0,0,40,18,0
441,45,3,45857,6,9,4,4,4,0,1,0,0,28,18,0
442,24,5,191073,6,9,0,0,3,0,0,0,0,40,18,0
443,44,3,116632,1,10,6,2,5,0,0,0,0,40,18,1
444,27,3,405855,5,5,0,7,0,0,0,0,0,40,37,0
445,20,3,298227,1,10,0,5,4,0,0,0,0,35,18,0
446,44,3,290521,6,9,1,6,1,4,1,0,0,40,18,0
447,51,3,56915,6,9,6,7,5,1,0,0,0,40,18,0
448,20,3,146538,6,9,6,13,5,0,0,0,0,40,18,0
449,17,8,258872,9,7,0,14,3,0,1,0,0,5,18,0
450,19,3,206399,6,9,0,13,3,4,1,0,0,40,18,0
451,45,0,197332,1,10,6,7,5,0,0,0,0,55,18,1
452,60,3,245062,6,9,6,7,5,0,0,0,0,40,18,1
453,42,3,197583,10,12,6,6,5,4,0,0,0,40,23,1
454,44,7,234885,6,9,6,5,2,0,1,0,0,40,18,1
455,40,3,72887,12,11,6,13,5,3,0,0,0,40,18,1
456,30,3,180374,6,9,6,6,2,0,1,0,0,40,18,0
457,38,3,351299,1,10,6,8,5,4,0,0,0,50,18,0
458,23,3,54012,6,9,6,8,5,0,0,0,0,60,18,0
459,32,8,115745,1,10,6,14,5,0,0,0,0,40,18,0
460,44,3,116632,10,12,0,12,3,0,0,0,0,40,18,0
461,54,6,288825,6,9,6,8,5,4,0,0,0,40,18,0
462,32,3,132601,0,13,6,2,5,0,0,0,0,50,18,0
463,50,3,193374,15,2,5,7,1,0,0,0,0,40,18,0
464,24,3,170070,0,13,0,9,4,0,1,0,0,20,18,0
465,37,3,126708,6,9,6,4,2,0,1,0,0,60,18,0
466,52,3,35598,6,9,4,8,1,0,0,0,0,40,18,0
467,38,3,33983,1,10,6,8,5,0,0,0,0,40,18,0
468,49,3,192776,14,14,6,6,5,0,0,0,1977,45,18,1
469,30,3,118551,0,13,6,9,2,0,1,0,0,16,18,1
470,60,3,201965,1,10,0,2,1,0,0,0,0,40,18,1
471,22,8,139883,1,10,0,14,3,0,0,0,0,40,18,0
472,35,3,285020,6,9,0,7,4,0,0,0,0,40,18,0
473,30,3,303990,6,9,0,8,4,0,0,0,0,60,18,0
474,67,3,49401,12,11,4,3,4,0,1,0,0,24,18,0
475,46,3,279196,0,13,0,7,4,0,1,0,0,40,18,0
476,17,3,211870,5,5,0,3,4,0,0,0,0,6,18,0
477,22,3,281432,1,10,0,1,3,0,0,0,0,30,18,0
478,27,3,161155,8,6,0,3,4,0,0,0,0,40,18,0
479,23,3,197904,6,9,0,3,1,0,1,0,0,35,18,0
480,33,3,111746,10,12,6,7,5,0,0,0,0,45,26,0
481,43,7,170721,1,10,6,7,5,0,0,0,0,20,18,0
482,28,4,70100,0,13,0,2,4,0,0,0,0,20,18,0
483,41,3,193626,6,9,5,7,1,0,1,0,0,40,18,0
484,52,8,271749,2,8,0,14,0,4,0,594,0,40,18,0
485,25,3,189775,1,10,5,4,3,4,1,0,0,20,18,0
486,63,8,401531,15,2,6,14,5,0,0,0,0,35,18,0
487,59,6,286967,6,9,6,8,5,0,0,0,0,45,18,0
488,45,6,164427,0,13,4,2,1,0,1,0,0,40,18,0
489,38,3,91039,0,13,6,5,5,0,0,15024,0,60,18,1
490,40,3,347934,6,9,0,3,4,0,1,0,0,35,18,0
491,46,5,371373,6,9,4,4,4,0,0,0,0,40,18,0
492,35,3,32220,10,12,0,6,4,0,1,0,0,60,18,0
493,34,3,187251,6,9,4,2,1,0,1,0,0,25,18,0
494,33,3,178107,0,13,0,7,3,0,0,0,0,20,18,0
495,41,3,343121,6,9,4,4,1,0,1,0,0,36,18,0
496,20,3,262749,1,10,0,13,3,0,0,0,0,40,18,0
497,23,3,403107,13,3,0,3,3,0,0,0,0,40,22,0
498,26,3,64293,1,10,0,2,4,0,1,0,0,35,18,0
499,72,8,303588,6,9,6,14,5,0,0,0,0,20,18,0
500,23,6,324960,6,9,0,12,4,0,0,0,0,40,15,0
501,62,6,114060,6,9,6,8,5,0,0,0,0,40,18,0
502,52,3,48925,1,10,6,4,5,0,0,0,0,40,18,0
503,58,3,180980,1,10,4,3,1,0,1,0,0,42,9,0
504,25,3,181054,0,13,0,5,4,0,1,0,0,40,18,0
505,24,3,388093,0,13,0,6,4,4,0,0,0,40,18,0
506,19,3,249609,1,10,0,11,3,0,0,0,0,8,18,0
507,43,3,112131,1,10,6,6,5,0,0,0,0,40,18,0
508,47,6,543162,6,9,2,4,1,4,1,0,0,40,18,0
509,39,3,91996,6,9,4,3,1,0,1,0,0,40,18,0
510,49,3,141944,12,11,5,1,1,0,0,0,1380,42,18,0
511,53,8,251804,13,3,1,14,1,4,1,0,0,30,18,0
512,32,3,37070,12,11,0,7,4,0,0,0,0,45,18,0
513,34,3,337587,1,10,6,2,5,0,0,0,0,50,18,1
514,28,3,189346,6,9,4,7,4,0,0,0,0,45,18,0
515,57,8,222216,12,11,1,14,1,0,1,0,0,38,18,0
516,25,3,267044,1,10,0,4,4,1,1,0,0,20,18,0
517,20,8,214635,1,10,0,14,3,0,0,0,0,24,18,0
518,21,8,204226,1,10,0,14,1,0,1,0,0,35,18,0
519,34,3,108116,0,13,6,2,5,0,0,0,0,50,18,1
520,38,0,99146,0,13,6,6,5,0,0,15024,0,80,18,1
521,50,3,196232,6,9,6,6,5,0,0,7688,0,50,18,1
522,24,6,248344,1,10,4,1,4,4,0,0,0,50,18,0
523,37,6,186035,1,10,6,9,5,0,0,0,0,45,18,1
524,44,3,177905,1,10,4,13,1,0,0,0,0,58,18,1
525,28,3,85812,1,10,6,5,2,0,1,0,0,40,18,0
526,42,3,221172,0,13,6,6,5,0,0,0,0,40,18,1
527,74,3,99183,1,10,4,4,4,0,1,0,0,9,18,0
528,38,7,190387,6,9,6,7,5,0,0,0,0,50,18,0
529,44,7,202692,14,14,6,2,5,0,0,0,0,40,18,0
530,44,3,109339,9,7,4,13,1,2,1,0,0,46,1,0
531,26,3,108658,6,9,0,13,4,0,0,0,0,40,18,0
532,36,3,197202,6,9,6,3,5,4,0,0,0,40,18,0
533,41,3,101739,10,12,6,6,2,0,1,0,0,50,18,1
534,67,3,231559,4,15,6,2,5,0,0,20051,0,48,18,1
535,39,6,207853,2,8,6,9,5,0,0,0,0,50,18,0
536,57,3,190942,15,2,1,10,4,4,1,0,0,30,18,0
537,29,3,102345,12,11,2,7,4,0,0,0,0,40,18,0
538,31,0,41493,0,13,0,12,4,0,1,0,0,45,18,0
539,34,8,190027,6,9,0,14,1,4,1,0,0,40,18,0
540,44,3,210525,1,10,6,8,5,0,0,0,0,40,18,0
541,29,3,133937,7,16,0,2,3,0,0,0,0,40,18,0
542,30,3,237903,1,10,0,1,1,0,1,0,0,40,18,0
543,27,3,163862,6,9,0,8,4,0,0,0,0,40,18,0
544,27,3,201872,1,10,6,5,5,0,0,0,0,50,18,0
545,32,3,84179,6,9,0,1,4,0,1,0,0,45,18,0
546,58,3,51662,8,6,6,3,2,0,1,0,0,8,18,0
547,35,6,233327,1,10,6,11,5,0,0,0,0,40,18,0
548,21,3,259510,6,9,0,1,3,0,0,0,0,36,18,0
549,28,3,184831,1,10,0,7,1,0,0,0,0,40,18,0
550,46,7,245724,1,10,4,6,4,0,0,0,0,50,18,0
551,36,7,27053,6,9,2,3,1,0,1,0,0,40,18,0
552,72,3,205343,9,7,1,4,1,0,1,0,0,40,18,0
553,35,3,229328,6,9,6,13,2,4,1,0,0,40,18,0
554,33,5,319560,12,11,4,7,1,4,1,0,0,40,18,1
555,69,3,136218,9,7,0,13,4,0,1,0,0,40,18,0
556,35,3,54576,6,9,6,13,5,0,0,0,0,40,18,0
557,31,3,323069,6,9,2,4,1,0,1,0,0,20,23,0
558,34,3,148291,6,9,6,9,2,0,1,0,0,32,18,0
559,30,3,152453,9,7,6,3,5,0,0,0,0,40,37,0
560,28,3,114053,0,13,0,8,4,0,0,0,0,55,18,0
561,54,3,212960,0,13,6,5,5,0,0,0,0,35,18,1
562,47,3,264052,1,10,6,2,5,0,0,0,0,50,18,1
563,24,3,82804,6,9,0,1,1,4,1,0,0,40,18,0
564,52,7,334273,0,13,6,2,5,0,0,0,0,60,18,1
565,20,3,27337,6,9,0,1,3,1,0,0,0,48,18,0
566,43,0,188436,14,14,6,6,5,0,0,5013,0,45,18,0
567,45,3,433665,3,4,2,3,1,0,1,0,0,40,37,0
568,29,7,110663,6,9,2,7,4,0,0,0,0,35,18,0
569,47,3,87490,14,14,4,6,1,0,0,0,0,42,18,0
570,24,3,354351,6,9,0,7,3,0,0,0,0,40,18,0
571,51,3,95469,6,9,6,2,5,0,0,0,0,40,18,0
572,17,3,242718,9,7,0,5,3,0,0,0,0,12,18,0
573,37,3,22463,12,11,6,7,5,0,0,0,1977,40,18,1
574,27,3,158156,7,16,0,2,4,0,1,0,0,70,18,0
575,29,3,350162,0,13,6,6,2,0,0,0,0,40,18,1
576,18,8,165532,2,8,0,14,3,0,0,0,0,25,18,0
577,36,7,28738,10,12,4,5,1,0,1,0,0,35,18,0
578,58,6,283635,0,13,0,2,4,0,1,0,0,40,18,0
579,26,7,86646,1,10,6,7,5,0,0,0,0,45,18,0
580,65,8,195733,1,10,6,14,5,0,0,0,0,30,18,1
581,57,3,69884,6,9,6,5,5,0,0,0,0,40,18,1
582,59,3,199713,6,9,6,7,5,0,0,0,0,40,18,0
583,27,3,181659,6,9,6,13,5,0,0,0,0,40,18,0
584,31,7,340939,0,13,0,9,4,0,0,0,0,40,18,0
585,21,3,197747,1,10,0,5,3,0,1,0,0,24,18,0
586,29,3,34292,1,10,0,4,4,0,0,0,0,60,18,0
587,18,3,156764,9,7,0,3,3,0,0,0,0,40,18,0
588,52,3,25826,8,6,6,7,5,0,0,0,1887,47,18,1
589,57,0,103948,0,13,4,2,4,0,0,0,0,80,18,0
590,42,8,137390,6,9,6,14,5,0,0,0,0,40,18,0
591,55,8,105138,6,9,6,14,2,3,1,0,0,40,18,0
592,60,3,39352,3,4,0,8,4,0,0,0,0,48,18,1
593,31,3,168387,0,13,6,2,5,0,0,7688,0,40,34,1
594,23,3,117789,0,13,0,4,3,0,1,0,0,40,18,0
595,27,3,267147,6,9,0,5,3,0,0,0,0,40,18,0
596,23,8,99399,1,10,0,14,1,1,1,0,0,25,18,0
597,42,7,214242,4,15,6,2,5,0,0,0,1902,50,18,1
598,25,3,200408,1,10,0,9,4,0,0,2174,0,40,18,0
599,49,3,136455,0,13,0,2,4,0,1,0,0,45,18,0
600,32,3,239824,0,13,0,9,4,0,0,0,0,40,18,0
601,19,3,217039,1,10,0,4,3,0,0,0,0,28,18,0
602,60,3,51290,3,4,4,3,4,0,1,0,0,40,18,0
603,42,6,175674,5,5,6,3,5,0,0,0,0,40,18,0
604,35,7,194404,10,12,0,12,4,0,0,0,0,40,18,0
605,48,3,45612,6,9,0,4,1,4,1,0,0,37,18,0
606,51,3,410114,14,14,6,7,5,0,0,0,0,40,18,1
607,29,3,182521,6,9,0,7,4,1,0,0,0,40,18,0
608,36,6,339772,6,9,2,6,4,4,0,0,0,40,18,0
609,17,3,169658,8,6,0,3,3,0,1,0,0,21,18,0
610,52,3,200853,14,14,4,2,4,0,1,6849,0,60,18,0
611,24,3,247564,6,9,0,7,4,0,0,0,0,40,18,0
612,24,3,249909,6,9,6,1,5,0,0,0,0,50,18,0
613,26,6,208122,0,13,0,2,3,0,0,1055,0,40,18,0
614,27,3,109881,0,13,0,3,3,0,1,0,0,20,18,0
615,39,3,207824,6,9,0,1,3,0,0,0,0,60,18,0
616,30,3,369027,6,9,6,8,5,4,0,0,0,45,18,0
617,50,7,114117,6,9,6,6,5,0,0,0,0,32,18,0
618,52,0,51048,0,13,6,5,5,0,0,0,0,55,18,0
619,46,3,102388,4,15,6,2,5,0,0,15024,0,45,18,1
620,23,3,190483,0,13,0,5,3,0,1,0,0,20,18,0
621,45,3,462440,9,7,1,3,4,4,1,0,0,20,18,0
622,65,3,109351,5,5,1,10,1,4,1,0,0,24,18,0
623,29,3,34383,12,11,6,8,5,0,0,0,0,55,18,0
624,47,3,241832,5,5,5,1,1,0,0,0,0,40,22,0
625,30,3,124187,6,9,0,12,3,4,0,0,0,60,18,0
626,34,3,153614,6,9,6,5,5,0,0,0,0,45,18,1
627,38,7,267556,6,9,6,5,5,0,0,0,0,64,18,0
628,33,3,205469,1,10,6,6,5,0,0,0,0,40,18,1
629,49,3,268090,0,13,6,5,5,0,0,0,0,26,18,1
630,47,7,165039,1,10,0,3,1,4,1,0,0,40,18,0
631,49,6,120451,8,6,2,3,1,4,1,0,0,40,18,0
632,43,3,154374,1,10,6,7,5,0,0,15024,0,60,18,1
633,30,3,103649,0,13,6,4,2,4,1,0,0,40,18,1
634,58,7,35723,6,9,6,7,5,0,0,0,0,60,18,0
635,19,3,262601,6,9,0,3,3,0,1,0,0,14,18,0
636,21,3,226181,0,13,0,1,4,0,0,0,0,40,18,0
637,33,3,175697,0,13,6,6,5,0,0,15024,0,60,18,1
638,47,0,248145,13,3,6,8,5,0,0,0,0,50,19,0
639,52,7,289436,7,16,6,2,5,0,0,0,0,60,18,1
640,26,3,75654,6,9,4,7,4,0,0,0,0,55,18,0
641,60,3,199378,6,9,6,7,5,0,0,0,0,40,18,0
642,21,3,160968,1,10,0,1,3,0,0,0,0,40,18,0
643,36,3,188563,1,10,6,5,5,0,0,5178,0,50,18,1
644,31,3,55849,1,10,6,7,5,0,0,0,0,45,18,0
645,50,0,195322,7,16,2,2,4,0,0,0,0,40,18,1
646,31,6,402089,6,9,4,4,1,0,1,0,0,40,18,0
647,71,3,78277,6,9,6,7,5,0,0,0,0,15,18,0
648,58,8,158611,6,9,6,14,5,0,0,0,0,50,18,0
649,30,4,169496,0,13,6,9,5,0,0,0,0,40,18,1
650,20,3,130959,1,10,0,3,3,0,0,0,0,20,18,0
651,24,3,556660,6,9,0,6,0,0,0,4101,0,50,18,0
652,35,3,292472,7,16,6,2,5,3,0,0,0,40,8,1
653,38,4,143774,1,10,2,6,4,0,1,0,0,45,18,0
654,27,3,288341,6,9,0,13,3,0,1,0,0,32,18,0
655,29,4,71592,1,10,0,4,1,3,1,0,0,40,0,0
656,70,8,167358,5,5,1,14,1,0,1,1111,0,15,18,0
657,34,3,106742,6,9,6,7,5,0,0,0,0,45,18,0
658,44,3,219288,3,4,6,7,5,0,0,0,0,35,18,0
659,43,3,174524,6,9,6,13,5,0,0,0,0,40,18,1
660,44,7,335183,2,8,6,1,5,4,0,0,0,40,18,1
661,35,3,261293,14,14,0,5,4,0,0,0,0,60,18,0
662,27,3,111900,1,10,0,2,4,0,0,0,0,40,18,0
663,43,6,194360,14,14,0,2,4,0,0,0,0,38,18,0
664,20,3,81145,1,10,0,5,4,0,1,0,0,25,18,0
665,42,3,341204,10,12,4,2,1,0,1,8614,0,40,18,1
666,27,4,249362,1,10,6,8,5,0,0,3411,0,40,18,0
667,42,3,247019,6,9,6,7,5,4,0,0,0,40,18,1
668,20,8,114746,9,7,5,14,3,3,1,0,1762,40,4,0
669,24,3,172146,5,5,0,13,4,0,0,0,1721,40,18,0
670,48,5,110457,1,10,4,6,4,0,0,0,0,40,18,0
671,17,8,80077,9,7,0,14,3,0,1,0,0,20,18,0
672,17,7,368700,9,7,0,12,3,0,0,0,0,10,18,0
673,33,3,182556,0,13,6,6,5,0,0,0,0,40,18,1
674,50,0,219420,6,9,6,5,5,0,0,0,0,50,18,1
675,22,3,240817,6,9,0,5,3,0,1,2597,0,40,18,0
676,17,3,102726,2,8,0,3,3,0,0,0,0,16,18,0
677,32,3,226267,1,10,6,4,5,0,0,0,0,40,37,0
678,31,3,125457,6,9,0,7,4,0,0,0,0,45,18,0
679,58,7,204021,6,9,1,6,4,0,0,0,0,50,18,0
680,29,6,92262,6,9,0,11,3,0,0,0,0,48,18,0
681,37,3,161141,12,11,6,7,5,0,0,0,0,40,26,1
682,34,7,190290,6,9,6,7,5,0,0,0,0,40,18,1
683,23,6,430828,1,10,2,6,1,4,0,0,0,40,18,0
684,18,4,59342,9,7,0,4,3,0,1,0,0,5,18,0
685,34,3,136721,6,9,4,6,4,0,1,0,0,40,18,0
686,66,8,149422,3,4,0,14,4,0,0,0,0,4,18,0
687,45,6,86644,0,13,6,2,2,0,1,0,0,55,18,0
688,41,3,195124,14,14,0,6,4,0,0,0,0,35,28,0
689,26,3,167350,6,9,0,3,0,0,0,0,0,30,18,0
690,54,6,113000,1,10,6,12,5,0,0,0,0,40,18,0
691,24,3,140027,1,10,0,13,3,4,1,0,0,45,18,0
692,42,3,262425,1,10,6,2,5,0,0,0,0,50,18,0
693,20,3,316702,1,10,0,2,3,0,0,0,0,20,18,0
694,23,4,335453,0,13,0,9,4,0,1,0,0,20,18,0
695,25,8,202480,10,12,0,14,0,0,0,0,0,45,18,0
696,35,3,203628,14,14,0,2,4,0,0,0,0,60,18,1
697,31,3,118710,14,14,6,9,5,0,0,0,1902,40,18,1
698,30,3,189620,0,13,0,2,3,0,1,0,0,40,15,0
699,19,3,475028,6,9,0,5,3,0,1,0,0,20,18,0
700,36,6,110866,0,13,0,2,4,0,0,0,0,50,18,0
701,31,3,243605,0,13,1,5,1,0,1,0,1380,40,19,0
702,21,3,163870,1,10,0,1,3,0,0,0,0,30,18,0
703,31,7,80145,1,10,6,7,5,0,0,0,0,40,18,0
704,46,3,295566,7,16,4,2,1,0,1,25236,0,65,18,1
705,44,3,63042,0,13,4,6,3,0,1,0,0,50,18,1
706,40,3,229148,2,8,6,3,5,4,0,0,0,40,24,0
707,45,3,242552,1,10,0,5,4,4,0,0,0,40,18,0
708,60,3,177665,6,9,6,7,5,0,0,0,0,35,18,0
709,18,3,208103,9,7,0,3,0,0,0,0,0,25,18,0
710,28,3,296450,0,13,6,2,5,0,0,0,0,40,18,0
711,36,3,70282,1,10,4,4,1,4,1,0,0,40,18,0
712,36,3,271767,0,13,2,2,4,0,0,0,0,40,23,0
713,40,3,144995,12,11,6,9,5,0,0,4386,0,40,18,0
714,36,6,382635,0,13,4,4,1,0,1,0,0,35,36,0
715,31,3,295697,6,9,2,3,1,4,1,0,0,40,18,0
716,33,3,194141,6,9,6,13,5,0,0,0,0,40,18,0
717,19,4,378418,6,9,0,9,3,0,1,0,0,40,18,0
718,22,3,214399,1,10,0,5,3,0,1,0,0,15,18,0
719,34,3,217460,0,13,6,6,5,0,0,0,0,45,18,1
720,33,3,182556,6,9,0,3,4,0,0,0,0,40,18,0
721,41,3,125831,6,9,6,7,5,0,0,0,2051,60,18,0
722,29,3,271328,0,13,0,2,4,0,0,4650,0,40,18,0
723,50,6,50459,6,9,6,6,5,0,0,0,0,42,18,1
724,42,3,162140,0,13,6,6,5,0,0,7298,0,45,18,1
725,43,3,177937,0,13,0,2,4,0,0,0,0,40,23,1
726,44,3,111502,6,9,6,5,2,0,1,0,0,40,18,0
727,20,3,299047,1,10,0,3,4,0,1,0,0,20,18,0
728,31,3,223212,6,9,6,3,5,0,0,0,0,40,37,0
729,65,7,118474,9,7,6,6,5,0,0,9386,0,59,23,1
730,23,3,352139,1,10,0,3,4,0,1,0,0,24,18,0
731,55,3,173093,1,10,4,4,4,3,1,0,0,40,18,0
732,26,3,181655,12,11,6,4,5,0,0,0,2377,45,18,0
733,25,3,332702,12,11,0,3,3,0,1,0,0,15,18,0
734,45,8,51164,1,10,6,14,2,4,1,0,0,40,18,0
735,35,3,234901,1,10,6,7,5,0,0,2407,0,40,18,0
736,36,3,131414,1,10,0,5,4,4,1,0,0,36,18,0
737,43,4,260960,0,13,6,2,5,0,0,0,0,50,18,0
738,56,3,156052,6,9,1,3,1,4,1,594,0,20,18,0
739,42,3,279914,0,13,6,9,5,0,0,0,0,40,18,1
740,19,3,192453,1,10,0,3,0,0,1,0,0,25,18,0
741,55,7,200939,6,9,6,8,5,0,0,0,0,72,18,0
742,42,3,151408,14,14,0,6,4,0,1,14084,0,50,18,1
743,26,3,112847,12,11,0,9,3,0,0,0,0,40,18,0
744,17,3,316929,2,8,0,1,3,0,0,0,0,20,18,0
745,42,6,126319,0,13,6,2,2,0,1,0,0,40,18,1
746,55,3,197422,6,9,6,8,5,0,0,7688,0,40,18,1
747,32,3,267736,1,10,0,4,3,4,1,0,0,40,18,0
748,29,3,267034,9,7,0,7,3,4,0,0,0,40,10,0
749,46,4,193047,0,13,6,2,5,0,0,0,0,37,18,0
750,29,4,356089,0,13,6,6,5,0,0,7688,0,40,18,1
751,22,3,223515,0,13,0,2,1,0,0,0,0,20,18,0
752,58,7,87510,8,6,6,7,5,0,0,0,0,40,18,0
753,23,3,145111,6,9,0,8,1,0,0,0,0,50,18,0
754,39,3,48093,6,9,0,1,4,0,0,0,0,40,18,0
755,27,3,31757,12,11,0,7,3,0,0,0,0,38,18,0
756,54,3,285854,6,9,6,8,5,0,0,0,0,40,18,1
757,33,6,120064,0,13,0,2,4,0,1,0,0,45,18,0
758,46,5,167381,6,9,6,4,2,0,1,0,0,40,18,1
759,37,3,103408,6,9,0,12,4,4,0,0,0,40,18,0
760,36,3,101460,6,9,0,3,4,0,1,0,0,18,18,0
761,59,6,420537,6,9,6,4,2,0,1,0,0,38,18,1
762,34,6,119411,6,9,4,11,1,0,0,0,0,40,26,0
763,53,0,128272,7,16,6,6,5,0,0,0,0,70,18,1
764,51,3,386773,0,13,0,5,4,0,0,0,0,55,18,1
765,32,3,283268,8,6,2,3,1,0,1,0,0,42,18,0
766,31,4,301526,1,10,5,3,0,0,0,0,0,40,18,0
767,22,3,151790,1,10,6,5,2,0,1,0,0,30,40,0
768,47,7,106252,0,13,4,5,4,0,1,0,0,50,18,0
769,32,3,188557,6,9,0,13,4,0,0,0,0,40,18,0
770,26,3,171114,1,10,0,12,4,0,1,0,0,38,18,0
771,37,3,327323,13,3,2,12,4,0,0,0,0,32,33,0
772,31,3,244147,6,9,4,7,1,0,0,0,0,55,18,0
773,37,3,280282,12,11,6,9,2,0,1,0,0,24,18,1
774,55,3,116442,6,9,0,5,4,0,0,0,0,38,18,0
775,23,6,282579,12,11,4,9,4,0,0,0,0,56,18,0
776,36,3,51838,1,10,4,4,1,0,1,0,0,40,18,0
777,34,3,73585,14,14,6,2,5,0,0,0,0,40,23,0
778,43,3,226902,0,13,6,5,5,0,0,0,0,50,18,1
779,54,3,279129,1,10,0,9,4,0,0,0,0,40,18,0
780,43,4,146908,1,10,6,7,5,0,0,0,0,40,23,0
781,28,3,196690,12,11,0,13,4,0,1,0,1669,42,18,0
782,40,3,130760,12,11,6,6,5,0,0,0,0,50,18,1
783,41,7,49572,1,10,6,6,5,0,0,0,0,60,18,0
784,40,3,237601,0,13,0,5,4,2,1,0,0,55,18,1
785,42,3,169628,1,10,4,4,4,4,1,0,0,38,18,0
786,61,7,36671,6,9,6,12,5,0,0,0,2352,50,18,0
787,18,3,231193,2,8,0,13,3,0,0,0,0,30,18,0
788,59,8,192130,6,9,6,14,5,0,0,0,0,16,18,0
789,21,8,149704,6,9,0,14,4,0,1,1055,0,40,18,0
790,48,3,102102,12,11,6,9,5,0,0,0,0,50,18,1
791,41,0,32185,0,13,6,9,5,0,0,0,0,40,18,0
792,18,8,196061,1,10,0,14,3,0,0,0,0,33,18,0
793,23,3,211046,6,9,0,5,4,0,1,2463,0,40,18,0
794,60,3,31577,6,9,6,8,5,0,0,0,0,60,18,1
795,22,3,162343,1,10,0,3,0,4,0,0,0,20,18,0
796,61,3,128831,6,9,6,13,5,0,0,0,0,40,18,0
797,25,3,316688,6,9,0,13,4,4,0,0,0,40,18,0
798,46,3,90758,14,14,0,9,4,0,0,0,0,35,18,1
799,43,3,274363,0,13,6,6,5,0,0,0,1902,40,35,1
800,43,3,154538,10,12,4,7,4,0,0,0,0,40,18,0
801,24,3,106085,6,9,0,3,3,4,0,0,1721,30,18,0
802,68,7,315859,9,7,0,12,1,0,0,0,0,20,18,0
803,31,3,51471,6,9,4,4,1,0,1,0,0,38,18,0
804,17,3,193830,9,7,0,5,3,0,1,0,0,20,18,0
805,32,3,231043,6,9,6,7,5,0,0,5178,0,48,18,1
806,50,8,23780,14,14,5,14,0,0,0,0,0,40,18,0
807,33,3,169879,0,13,6,2,5,0,0,3103,0,47,18,1
808,64,3,270333,0,13,6,2,5,0,0,0,0,40,18,1
809,20,3,138768,6,9,0,8,3,0,0,0,0,30,18,0
810,30,3,191571,6,9,2,3,3,0,1,0,0,36,18,0
811,22,8,219941,1,10,0,14,3,4,0,0,0,40,18,0
812,43,3,94113,1,10,4,6,4,0,0,0,0,45,18,0
813,22,3,137510,1,10,0,4,3,0,0,0,0,40,18,0
814,17,3,32607,8,6,0,12,3,0,0,0,0,20,18,0
815,47,7,93208,6,9,6,3,2,0,1,0,0,75,31,0
816,41,3,254440,12,11,0,2,4,0,1,0,0,60,18,0
817,56,3,186556,1,10,6,7,5,0,0,0,0,50,18,1
818,64,3,169871,6,9,6,8,5,0,0,0,0,45,18,0
819,47,3,191277,6,9,6,8,5,0,0,0,0,50,18,1
820,48,3,167159,12,11,0,4,1,0,0,0,0,40,18,0
821,31,3,171871,14,14,0,2,4,0,1,0,0,46,18,0
822,29,3,154411,12,11,0,9,3,0,0,0,0,40,18,0
823,30,3,129227,6,9,1,4,4,0,1,0,0,40,18,0
824,32,3,110331,6,9,6,6,5,0,0,0,1672,60,18,0
825,57,3,34269,6,9,1,8,1,0,0,0,653,42,18,1
826,62,3,174355,6,9,1,3,4,0,1,0,0,40,18,0
827,39,3,680390,6,9,2,13,1,0,1,0,0,24,18,0
828,43,3,233130,1,10,0,4,4,0,0,0,0,25,18,0
829,24,0,165474,0,13,0,5,3,0,0,0,0,40,18,0
830,42,8,257780,9,7,6,14,5,0,0,0,0,15,18,0
831,53,3,194259,1,10,6,4,2,0,1,4386,0,40,18,1
832,26,3,280093,1,10,0,1,3,0,0,0,0,40,18,0
833,73,7,177387,6,9,6,6,5,0,0,0,0,40,18,0
834,72,8,28929,9,7,1,14,4,0,1,0,0,24,18,0
835,55,3,105304,6,9,6,13,5,0,0,0,0,40,18,0
836,25,3,499233,6,9,4,4,4,0,0,0,0,40,18,0
837,41,3,180572,0,13,4,2,4,0,1,0,0,50,18,1
